	05:48 PM 22/06/2023
Dataset directory: ../../../xlsx_resources/for_trainings/maximo_pm_desc_map_reworked_S/maximo_pm_desc_map_reworked_it0.xlsx
../../../xlsx_resources/for_trainings/maximo_pm_desc_map_reworked_S/maximo_pm_desc_map_reworked_it1.xlsx
../../../xlsx_resources/for_trainings/maximo_pm_desc_map_reworked_S/maximo_pm_desc_map_reworked_it2.xlsx
../../../xlsx_resources/for_trainings/maximo_pm_desc_map_reworked_S/maximo_pm_desc_map_reworked_it3.xlsx
Scheduled Learning: True
Learning rate: 1e-05
Min learning rate 1e-08
Dropout: 0.1
Weight decay: 0.0001
Scheduler Patience: 16
Early Stopping Patience: 4
Epsilon: 1e-08
Number of running epochs: 1000
Validate after every 20th epoch
Train-Validation-Test ratio: 0.7-0.15-0.15
Number of train - validation - test samples: 1569773 - 336362 - 336441
Train batch size: 18
Validation batch size: 4
Max length token: 256
Model name: bert-base-cased
Model's Full Connect Layer Structure:Sequential(
  (0): Linear(in_features=768, out_features=113, bias=True)
)
Running log location: saved_logs/bert_based_cased_run_logs/running_iteration_1.txt
Model location: saved_models/bert_based_cased_models_iteration_1/
113 Classes: ACM Emu Pick, Access Equipment: Scissor Lift, Access and Lighting System, Air Compressor, Air Compressor: Pressure Vessel, Air Conditioning: Air Handing Unit (AHU), Air Conditioning: Evaporative Cooler, Air Conditioning: Package, Air Conditioning: Split, Air Conditioning: Split / Cassette, Air Conditioning: Split / Non - Ducted, Air Conditioning: Variable Air Volume (VAV), Air Conditioning: Variable Refrigerant Flow (VRF), Air Conditioning: Variable Refrigerant Volume (VRV), Air Receiver, Airconditioning System and Central Plant, Aspirating Smoke Detector: ASD / VESDA, Backflow Prevention Valve, Building Management System (BMS), Chiller & Cooling Tower, Cleaning Services:, Climbing Wall / Abseiling Structure, Combi Oven: Filter, Communication: GPS NTP Server, Dangerous Goods Safety Storage Cabinets, Design & Technology: Fixed Equipment, Design & Technology: Portable Gas Welding System, Design & Technology: Reticulated Gas Welding System, Door: Automatic, Door: Bi-Fold, Door: Roller, Drinking Water Unit: Boiling / Chilled, Effluent System (Biomax), Emergency & Exit Lighting, Emergency Eye Wash / Safety Shower, Fall Protection System, Fan: Extraction / Chemical, Fan: Extraction / Dust, Fan: Extraction / Spray Booth, Fan: Large Diameter, Fan: Ventilation Exhaust, Fire Alarm System (FIP), Fire Blanket, Fire Break, Fire Damper, Fire Detection: Smoke / Heat, Fire Door Set: Hinged & Pivoted, Fire Door Set: Sliding, Fire Emergency Warning & Intercommunications Systems (EWIS) or (OWS), Fire Extinguisher, Fire Hose Reel, Fire Hydrant, Fire Hydrant Booster Connection, Fire Pump: Diesel, Fire Pump: Electric, Fire Water Storage Tank, Flag Pole, Fume Cupboards, Gas Appliance, Gas Detection System, Gas Space Heating, Gas Tank: LPG, Gate:, Grease Trap:, Grounds Maintenance, Gutters, Downpipes & Roofs, Gym Equipment: Fixed, Hot Water Unit: Gas & Electric, Irrigation:, Irrigation: Tank, Kitchen Canopy, Lift: Passenger, Lifting Equipment: Hoist / Winch, Lifting Equipment: Vehicle Hoist, Lighting Poles: External, Manual Call Points / MCP, Mechanical Services Switchboard (MSSB), Microwave: Leakage, Mobile Work Platforms, Oil Separator, Operable Walls / Auto Doors, PAC:, PAC: Hoist / Winch, Pest Control, Pit:, Post mounted Changeable Message Board, Potable Water System, Pump: Irrigation, Refrigeration: Cool Room / Commercial, Residual Current Devices (RCD), Security System, Security System: CCTV Camera Post / Column, Security System: Modem / Media Converter, Security System: Vehicle Barrier / Boomgate, Sewerage Pumping Station, Sharps Service Disposal, Solar Electric System, Sport Court, Sport Court & Playground Equipment, Sport Court & Playground Equipment inc Natureplay, Stormwater drainage:, Sullage Pump Undersink, Swimming Pool, Tempering Valve, Testing & Tagging, Thermostatic Mixing Valve, Tree Management, Variable Speed Drive (VSD), Waste Management, Water Sampling Potable, Water Treatment System, Water Treatment: Grey Water, Wind Turbine
_______________________________________________________________________________________

Epoch [1/1000] Average train Loss: 3.7573	Average Accuracy: 99.08%	Average Precision: 0.9908	Average Recall: 0.9908	Average F1 Macro: 0.9879	Average F1 Micro: 0.9908	Learning rate: 1e-05
Epoch [2/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [3/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [4/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [5/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [6/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [7/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [8/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [9/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [10/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [11/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [12/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [13/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [14/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [15/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [16/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [17/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [18/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [19/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Validation Epoch [20/1000] Average Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	
	Current best model at epoch 20
Epoch [21/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [22/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [23/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [24/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [25/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [26/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [27/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [28/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [29/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [30/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [31/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [32/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [33/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [34/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [35/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
Epoch [36/1000] Average train Loss: 3.7427	Average Accuracy: 99.98%	Average Precision: 0.9998	Average Recall: 0.9998	Average F1 Macro: 0.9997	Average F1 Micro: 0.9998	Learning rate: 1e-05
